,state_id,Title,Total,Partial vaccinated,Fully Vaccinated,Date
6288,36,West Bengal,37167763,26857878,10309885,2021-08-24 18:15:31
6289,37,Daman and Diu,316125,251832,64293,2021-08-24 18:15:31
6290,1,Andaman and Nicobar Islands,350561,247531,103030,2021-08-25 18:15:59
6291,2,Andhra Pradesh,27097352,19796903,7300449,2021-08-25 18:15:59
6292,3,Arunachal Pradesh,932351,714596,217755,2021-08-25 18:15:59
6293,4,Assam,16239517,13360387,2879130,2021-08-25 18:15:59
6294,5,Bihar,33709657,28141071,5568586,2021-08-25 18:15:59
6295,6,Chandigarh,1069336,784984,284352,2021-08-25 18:15:59
6296,7,Chhattisgarh,12818205,9750579,3067626,2021-08-25 18:15:59
6297,8,Dadra and Nagar Haveli,414004,358989,55015,2021-08-25 18:15:59
6298,9,Delhi,12719271,9112764,3606507,2021-08-25 18:15:59
6299,10,Goa,1529465,1148528,380937,2021-08-25 18:15:59
6300,11,Gujarat,44007105,33116480,10890625,2021-08-25 18:15:59
6301,12,Haryana,15161459,11473774,3687685,2021-08-25 18:15:59
6302,13,Himachal Pradesh,7029863,5356000,1673863,2021-08-25 18:15:59
6303,14,Jammu and Kashmir,7661522,5928982,1732540,2021-08-25 18:15:59
6304,15,Jharkhand,12136472,9711731,2424741,2021-08-25 18:15:59
6305,16,Karnataka,38448007,29291377,9156630,2021-08-25 18:15:59
6306,17,Kerala,27012910,19852677,7160233,2021-08-25 18:15:59
6307,18,Ladakh,279575,191651,87924,2021-08-25 18:15:59
6308,19,Lakshadweep,72944,52229,20715,2021-08-25 18:15:59
6309,20,Madhya Pradesh,42610391,35465223,7145168,2021-08-25 18:15:59
6310,21,Maharashtra,54864611,40270287,14594324,2021-08-25 18:15:59
6311,22,Manipur,1499974,1186693,313281,2021-08-25 18:15:59
6312,23,Meghalaya,1305255,1011305,293950,2021-08-25 18:15:59
6313,24,Mizoram,898972,668137,230835,2021-08-25 18:15:59
6314,25,Nagaland,839996,650207,189789,2021-08-25 18:15:59
6315,26,Odisha,21075970,16053830,5022140,2021-08-25 18:15:59
6316,27,Puducherry,803079,630303,172776,2021-08-25 18:15:59
6317,28,Punjab,12713278,9685900,3027378,2021-08-25 18:15:59
6318,29,Rajasthan,41130946,31158868,9972078,2021-08-25 18:15:59
6319,30,Sikkim,670340,504634,165706,2021-08-25 18:15:59
6320,31,Tamil Nadu,29783889,24027611,5756278,2021-08-25 18:15:59
6321,32,Telangana,17183415,12810397,4373018,2021-08-25 18:15:59
6322,33,Tripura,3315589,2451708,863881,2021-08-25 18:15:59
6323,34,Uttar Pradesh,66077842,55590684,10487158,2021-08-25 18:15:59
6324,35,Uttarakhand,7984427,6074506,1909921,2021-08-25 18:15:59
6325,36,West Bengal,37647036,27148098,10498938,2021-08-25 18:15:59
6326,37,Daman and Diu,318721,252224,66497,2021-08-25 18:15:59
6327,1,Andaman and Nicobar Islands,353265,249774,103491,2021-08-26 18:16:01
6328,2,Andhra Pradesh,27462034,20000157,7461877,2021-08-26 18:16:01
6329,3,Arunachal Pradesh,937102,716099,221003,2021-08-26 18:16:01
6330,4,Assam,16484825,13559101,2925724,2021-08-26 18:16:01
6331,5,Bihar,34231924,28568034,5663890,2021-08-26 18:16:01
6332,6,Chandigarh,1077605,789037,288568,2021-08-26 18:16:01
6333,7,Chhattisgarh,12934731,9821573,3113158,2021-08-26 18:16:01
6334,8,Dadra and Nagar Haveli,415933,359618,56315,2021-08-26 18:16:01
6335,9,Delhi,12878385,9223737,3654648,2021-08-26 18:16:01
6336,10,Goa,1537469,1151573,385896,2021-08-26 18:16:01
6337,11,Gujarat,44578268,33508125,11070143,2021-08-26 18:16:01
6338,12,Haryana,15265018,11534721,3730297,2021-08-26 18:16:01
6339,13,Himachal Pradesh,7089032,5395597,1693435,2021-08-26 18:16:01
6340,14,Jammu and Kashmir,7708953,5962303,1746650,2021-08-26 18:16:01
6341,15,Jharkhand,12256223,9803847,2452376,2021-08-26 18:16:01
6342,16,Karnataka,38907375,29591747,9315628,2021-08-26 18:16:01
6343,17,Kerala,27264922,20012398,7252524,2021-08-26 18:16:01
6344,18,Ladakh,283299,192074,91225,2021-08-26 18:16:01
6345,19,Lakshadweep,73651,52306,21345,2021-08-26 18:16:01
6346,20,Madhya Pradesh,44488837,36849041,7639796,2021-08-26 18:16:01
6347,21,Maharashtra,55330721,40572710,14758011,2021-08-26 18:16:01
6348,22,Manipur,1503658,1187651,316007,2021-08-26 18:16:01
6349,23,Meghalaya,1311967,1014543,297424,2021-08-26 18:16:01
6350,24,Mizoram,900339,668821,231518,2021-08-26 18:16:01
6351,25,Nagaland,842630,650884,191746,2021-08-26 18:16:01
6352,26,Odisha,21205664,16134673,5070991,2021-08-26 18:16:01
6353,27,Puducherry,806288,631683,174605,2021-08-26 18:16:01
6354,28,Punjab,13003730,9905388,3098342,2021-08-26 18:16:01
6355,29,Rajasthan,41730862,31611122,10119740,2021-08-26 18:16:01
6356,30,Sikkim,671126,504968,166158,2021-08-26 18:16:01
6357,31,Tamil Nadu,30288553,24384518,5904035,2021-08-26 18:16:01
6358,32,Telangana,17332552,12921547,4411005,2021-08-26 18:16:01
6359,33,Tripura,3324329,2453884,870445,2021-08-26 18:16:01
6360,34,Uttar Pradesh,66841662,56214771,10626891,2021-08-26 18:16:01
6361,35,Uttarakhand,8087559,6155360,1932199,2021-08-26 18:16:01
6362,36,West Bengal,38064152,27403081,10661071,2021-08-26 18:16:01
6363,37,Daman and Diu,320988,252489,68499,2021-08-26 18:16:01
6364,1,Andaman and Nicobar Islands,355623,251613,104010,2021-08-27 18:13:29
6365,2,Andhra Pradesh,27796991,20166558,7630433,2021-08-27 18:13:29
6366,3,Arunachal Pradesh,943542,718280,225262,2021-08-27 18:13:29
6367,4,Assam,16749571,13774704,2974867,2021-08-27 18:13:29
6368,5,Bihar,34844644,29065666,5778978,2021-08-27 18:13:29
6369,6,Chandigarh,1087842,793611,294231,2021-08-27 18:13:29
6370,7,Chhattisgarh,13007095,9866375,3140720,2021-08-27 18:13:29
6371,8,Dadra and Nagar Haveli,418808,360588,58220,2021-08-27 18:13:29
6372,9,Delhi,13032125,9328243,3703882,2021-08-27 18:13:29
6373,10,Goa,1546347,1154536,391811,2021-08-27 18:13:29
6374,11,Gujarat,45088262,33857297,11230965,2021-08-27 18:13:29
6375,12,Haryana,15918141,11959101,3959040,2021-08-27 18:13:29
6376,13,Himachal Pradesh,7143678,5432250,1711428,2021-08-27 18:13:29
6377,14,Jammu and Kashmir,7753703,5996484,1757219,2021-08-27 18:13:29
6378,15,Jharkhand,12359425,9883041,2476384,2021-08-27 18:13:29
6379,16,Karnataka,40022027,30362920,9659107,2021-08-27 18:13:29
6380,17,Kerala,27751639,20362836,7388803,2021-08-27 18:13:29
6381,18,Ladakh,286069,192411,93658,2021-08-27 18:13:29
6382,19,Lakshadweep,74309,52370,21939,2021-08-27 18:13:29
6383,20,Madhya Pradesh,44604095,36935497,7668598,2021-08-27 18:13:29
6384,21,Maharashtra,56330158,41234879,15095279,2021-08-27 18:13:29
6385,22,Manipur,1511382,1189275,322107,2021-08-27 18:13:29
6386,23,Meghalaya,1318708,1017905,300803,2021-08-27 18:13:29
6387,24,Mizoram,902932,669369,233563,2021-08-27 18:13:29
6388,25,Nagaland,846206,652171,194035,2021-08-27 18:13:29
6389,26,Odisha,21489205,16326968,5162237,2021-08-27 18:13:29
6390,27,Puducherry,809698,633104,176594,2021-08-27 18:13:29
6391,28,Punjab,13118717,9987718,3130999,2021-08-27 18:13:29
6392,29,Rajasthan,42232089,31980576,10251513,2021-08-27 18:13:29
6393,30,Sikkim,671915,505405,166510,2021-08-27 18:13:29
6394,31,Tamil Nadu,30767569,24722975,6044594,2021-08-27 18:13:29
6395,32,Telangana,17479423,13022396,4457027,2021-08-27 18:13:29
6396,33,Tripura,3328245,2455626,872619,2021-08-27 18:13:29
6397,34,Uttar Pradesh,69806995,58861294,10945701,2021-08-27 18:13:29
6398,35,Uttarakhand,8194137,6239601,1954536,2021-08-27 18:13:29
6399,36,West Bengal,38627951,27752589,10875362,2021-08-27 18:13:29
6400,37,Daman and Diu,323559,252941,70618,2021-08-27 18:13:29
6401,1,Andaman and Nicobar Islands,359012,254193,104819,2021-08-28 17:34:20
6402,2,Andhra Pradesh,28749800,20768271,7981529,2021-08-28 17:34:20
6403,3,Arunachal Pradesh,949817,719880,229937,2021-08-28 17:34:20
6404,4,Assam,17018313,13992661,3025652,2021-08-28 17:34:20
6405,5,Bihar,35281659,29406992,5874667,2021-08-28 17:34:20
6406,6,Chandigarh,1098550,798036,300514,2021-08-28 17:34:20
6407,7,Chhattisgarh,13086909,9913186,3173723,2021-08-28 17:34:20
6408,8,Dadra and Nagar Haveli,422262,361607,60655,2021-08-28 17:34:20
6409,9,Delhi,13217973,9449494,3768479,2021-08-28 17:34:20
6410,10,Goa,1560930,1158876,402054,2021-08-28 17:34:20
6411,11,Gujarat,45489901,34133006,11356895,2021-08-28 17:34:20
6412,12,Haryana,16127310,12086695,4040615,2021-08-28 17:34:20
6413,13,Himachal Pradesh,7190361,5461406,1728955,2021-08-28 17:34:20
6414,14,Jammu and Kashmir,7793214,6025328,1767886,2021-08-28 17:34:20
6415,15,Jharkhand,12441731,9943368,2498363,2021-08-28 17:34:20
6416,16,Karnataka,40728915,30823005,9905910,2021-08-28 17:34:20
6417,17,Kerala,27950601,20496895,7453706,2021-08-28 17:34:20
6418,18,Ladakh,289182,192756,96426,2021-08-28 17:34:20
6419,19,Lakshadweep,74966,52457,22509,2021-08-28 17:34:20
6420,20,Madhya Pradesh,45390951,37492295,7898656,2021-08-28 17:34:20
6421,21,Maharashtra,57039029,41662275,15376754,2021-08-28 17:34:20
6422,22,Manipur,1518499,1190560,327939,2021-08-28 17:34:20
6423,23,Meghalaya,1323888,1020190,303698,2021-08-28 17:34:20
6424,24,Mizoram,903594,669582,234012,2021-08-28 17:34:20
6425,25,Nagaland,846948,652454,194494,2021-08-28 17:34:20
6426,26,Odisha,21757382,16501332,5256050,2021-08-28 17:34:20
6427,27,Puducherry,814723,635144,179579,2021-08-28 17:34:20
6428,28,Punjab,13184375,10028631,3155744,2021-08-28 17:34:20
6429,29,Rajasthan,42647282,32283693,10363589,2021-08-28 17:34:20
6430,30,Sikkim,672386,505635,166751,2021-08-28 17:34:20
6431,31,Tamil Nadu,31250471,25060958,6189513,2021-08-28 17:34:20
6432,32,Telangana,17653713,13136746,4516967,2021-08-28 17:34:20
6433,33,Tripura,3336249,2457835,878414,2021-08-28 17:34:20
6434,34,Uttar Pradesh,70440918,59123422,11317496,2021-08-28 17:34:20
6435,35,Uttarakhand,8304211,6323589,1980622,2021-08-28 17:34:20
6436,36,West Bengal,39139256,28076619,11062637,2021-08-28 17:34:20
6437,37,Daman and Diu,327643,253367,74276,2021-08-28 17:34:20
6438,1,Andaman and Nicobar Islands,359310,254459,104851,2021-08-29 18:11:24
6439,2,Andhra Pradesh,28938438,20884430,8054008,2021-08-29 18:11:24
6440,3,Arunachal Pradesh,953073,721014,232059,2021-08-29 18:11:24
6441,4,Assam,17111119,14069446,3041673,2021-08-29 18:11:24
6442,5,Bihar,35450607,29542976,5907631,2021-08-29 18:11:24
6443,6,Chandigarh,1102461,799733,302728,2021-08-29 18:11:24
6444,7,Chhattisgarh,13153883,9952861,3201022,2021-08-29 18:11:24
6445,8,Dadra and Nagar Haveli,423106,361823,61283,2021-08-29 18:11:24
6446,9,Delhi,13228839,9452899,3775940,2021-08-29 18:11:24
6447,10,Goa,1567330,1160765,406565,2021-08-29 18:11:24
6448,11,Gujarat,45507920,34146808,11361112,2021-08-29 18:11:24
6449,12,Haryana,16191860,12126966,4064894,2021-08-29 18:11:24
6450,13,Himachal Pradesh,7197259,5466717,1730542,2021-08-29 18:11:24
6451,14,Jammu and Kashmir,7888820,6095672,1793148,2021-08-29 18:11:24
6452,15,Jharkhand,12603211,10066082,2537129,2021-08-29 18:11:24
6453,16,Karnataka,41046230,31044960,10001270,2021-08-29 18:11:24
6454,17,Kerala,28152388,20645798,7506590,2021-08-29 18:11:24
6455,18,Ladakh,289442,192771,96671,2021-08-29 18:11:24
6456,19,Lakshadweep,75648,52501,23147,2021-08-29 18:11:24
6457,20,Madhya Pradesh,45527411,37582880,7944531,2021-08-29 18:11:24
6458,21,Maharashtra,57166481,41731612,15434869,2021-08-29 18:11:24
6459,22,Manipur,1520028,1191377,328651,2021-08-29 18:11:24
6460,23,Meghalaya,1324165,1020349,303816,2021-08-29 18:11:24
6461,24,Mizoram,903594,669582,234012,2021-08-29 18:11:24
6462,25,Nagaland,847589,652658,194931,2021-08-29 18:11:24
6463,26,Odisha,21793929,16528189,5265740,2021-08-29 18:11:24
6464,27,Puducherry,816640,635757,180883,2021-08-29 18:11:24
6465,28,Punjab,13227667,10057353,3170314,2021-08-29 18:11:24
6466,29,Rajasthan,43710397,33086073,10624324,2021-08-29 18:11:24
6467,30,Sikkim,672416,505665,166751,2021-08-29 18:11:24
6468,31,Tamil Nadu,31597059,25316571,6280488,2021-08-29 18:11:24
6469,32,Telangana,17707481,13170053,4537428,2021-08-29 18:11:24
6470,33,Tripura,3336744,2458222,878522,2021-08-29 18:11:24
6471,34,Uttar Pradesh,70480959,59147744,11333215,2021-08-29 18:11:24
6472,35,Uttarakhand,8383166,6385277,1997889,2021-08-29 18:11:24
6473,36,West Bengal,39439630,28296675,11142955,2021-08-29 18:11:24
6474,37,Daman and Diu,327731,253367,74364,2021-08-29 18:11:24
6475,1,Andaman and Nicobar Islands,360781,255747,105034,2021-08-30 17:34:09
6476,2,Andhra Pradesh,29325592,21140321,8185271,2021-08-30 17:34:09
6477,3,Arunachal Pradesh,961992,723939,238053,2021-08-30 17:34:09
6478,4,Assam,17287101,14209524,3077577,2021-08-30 17:34:09
6479,5,Bihar,35539375,29613388,5925987,2021-08-30 17:34:09
6480,6,Chandigarh,1107843,802978,304865,2021-08-30 17:34:09
6481,7,Chhattisgarh,13184137,9968480,3215657,2021-08-30 17:34:09
6482,8,Dadra and Nagar Haveli,425088,362681,62407,2021-08-30 17:34:09
6483,9,Delhi,13382650,9559710,3822940,2021-08-30 17:34:09
6484,10,Goa,1576851,1163632,413219,2021-08-30 17:34:09
6485,11,Gujarat,45511180,34148183,11362997,2021-08-30 17:34:09
6486,12,Haryana,16216347,12139664,4076683,2021-08-30 17:34:09
6487,13,Himachal Pradesh,7206459,5472735,1733724,2021-08-30 17:34:09
6488,14,Jammu and Kashmir,7964405,6152623,1811782,2021-08-30 17:34:09
6489,15,Jharkhand,12750620,10179640,2570980,2021-08-30 17:34:09
6490,16,Karnataka,41752250,31564257,10187993,2021-08-30 17:34:09
6491,17,Kerala,28634882,20978616,7656266,2021-08-30 17:34:09
6492,18,Ladakh,292708,193272,99436,2021-08-30 17:34:09
6493,19,Lakshadweep,75891,52520,23371,2021-08-30 17:34:09
6494,20,Madhya Pradesh,45560651,37597662,7962989,2021-08-30 17:34:09
6495,21,Maharashtra,58196886,42430499,15766387,2021-08-30 17:34:09
6496,22,Manipur,1524444,1192731,331713,2021-08-30 17:34:09
6497,23,Meghalaya,1330151,1023112,307039,2021-08-30 17:34:09
6498,24,Mizoram,905569,669821,235748,2021-08-30 17:34:09
6499,25,Nagaland,850226,653322,196904,2021-08-30 17:34:09
6500,26,Odisha,22011553,16689877,5321676,2021-08-30 17:34:09
6501,27,Puducherry,821413,637918,183495,2021-08-30 17:34:09
6502,28,Punjab,13284273,10099458,3184815,2021-08-30 17:34:09
6503,29,Rajasthan,43908941,33229532,10679409,2021-08-30 17:34:09
6504,30,Sikkim,672658,505789,166869,2021-08-30 17:34:09
6505,31,Tamil Nadu,32101552,25699120,6402432,2021-08-30 17:34:09
6506,32,Telangana,17880538,13289709,4590829,2021-08-30 17:34:09
6507,33,Tripura,3338850,2458960,879890,2021-08-30 17:34:09
6508,34,Uttar Pradesh,71516791,60035486,11481305,2021-08-30 17:34:09
6509,35,Uttarakhand,8419821,6413799,2006022,2021-08-30 17:34:09
6510,36,West Bengal,39833670,28570244,11263426,2021-08-30 17:34:09
6511,37,Daman and Diu,329580,253637,75943,2021-08-30 17:34:09
6512,1,Andaman and Nicobar Islands,363253,257452,105801,2021-08-31 18:15:45
6513,2,Andhra Pradesh,30570824,21981121,8589703,2021-08-31 18:15:45
6514,3,Arunachal Pradesh,969341,726441,242900,2021-08-31 18:15:45
6515,4,Assam,17549291,14421757,3127534,2021-08-31 18:15:45
6516,5,Bihar,37935447,31666711,6268736,2021-08-31 18:15:45
6517,6,Chandigarh,1115455,807067,308388,2021-08-31 18:15:45
6518,7,Chhattisgarh,13247860,10007608,3240252,2021-08-31 18:15:45
6519,8,Dadra and Nagar Haveli,427043,363299,63744,2021-08-31 18:15:45
6520,9,Delhi,13518575,9657498,3861077,2021-08-31 18:15:45
6521,10,Goa,1586566,1166210,420356,2021-08-31 18:15:45
6522,11,Gujarat,46380456,34693216,11687240,2021-08-31 18:15:45
6523,12,Haryana,16378395,12254102,4124293,2021-08-31 18:15:45
6524,13,Himachal Pradesh,7242055,5492943,1749112,2021-08-31 18:15:45
6525,14,Jammu and Kashmir,8098262,6250364,1847898,2021-08-31 18:15:45
6526,15,Jharkhand,12947659,10333954,2613705,2021-08-31 18:15:45
6527,16,Karnataka,42413133,32052761,10360372,2021-08-31 18:15:45
6528,17,Kerala,29092016,21286466,7805550,2021-08-31 18:15:45
6529,18,Ladakh,295676,193686,101990,2021-08-31 18:15:45
6530,19,Lakshadweep,76411,52598,23813,2021-08-31 18:15:45
6531,20,Madhya Pradesh,46520735,38289754,8230981,2021-08-31 18:15:45
6532,21,Maharashtra,59062278,43065734,15996544,2021-08-31 18:15:45
6533,22,Manipur,1532153,1194459,337694,2021-08-31 18:15:45
6534,23,Meghalaya,1334848,1025594,309254,2021-08-31 18:15:45
6535,24,Mizoram,907747,670273,237474,2021-08-31 18:15:45
6536,25,Nagaland,856935,655037,201898,2021-08-31 18:15:45
6537,26,Odisha,22305639,16882816,5422823,2021-08-31 18:15:45
6538,27,Puducherry,825504,639789,185715,2021-08-31 18:15:45
6539,28,Punjab,13551964,10296493,3255471,2021-08-31 18:15:45
6540,29,Rajasthan,44793680,33892331,10901349,2021-08-31 18:15:45
6541,30,Sikkim,673738,506274,167464,2021-08-31 18:15:45
6542,31,Tamil Nadu,32637600,26122651,6514949,2021-08-31 18:15:45
6543,32,Telangana,17999002,13369023,4629979,2021-08-31 18:15:45
6544,33,Tripura,3346245,2460618,885627,2021-08-31 18:15:45
6545,34,Uttar Pradesh,73132106,61430194,11701912,2021-08-31 18:15:45
6546,35,Uttarakhand,8515603,6484552,2031051,2021-08-31 18:15:45
6547,36,West Bengal,41085887,29531231,11554656,2021-08-31 18:15:45
6548,37,Daman and Diu,331286,253883,77403,2021-08-31 18:15:45
6549,1,Andaman and Nicobar Islands,365280,258906,106374,2021-09-01 18:13:32
6550,2,Andhra Pradesh,30901006,22205124,8695882,2021-09-01 18:13:32
6551,3,Arunachal Pradesh,974628,728204,246424,2021-09-01 18:13:32
6552,4,Assam,17668892,14514166,3154726,2021-09-01 18:13:32
6553,5,Bihar,38470608,32102568,6368040,2021-09-01 18:13:32
6554,6,Chandigarh,1123594,811314,312280,2021-09-01 18:13:32
6555,7,Chhattisgarh,13380617,10087725,3292892,2021-09-01 18:13:32
6556,8,Dadra and Nagar Haveli,429180,364020,65160,2021-09-01 18:13:32
6557,9,Delhi,13631650,9737352,3894298,2021-09-01 18:13:32
6558,10,Goa,1595139,1168554,426585,2021-09-01 18:13:32
6559,11,Gujarat,47112700,35136665,11976035,2021-09-01 18:13:32
6560,12,Haryana,16494372,12330196,4164176,2021-09-01 18:13:32
6561,13,Himachal Pradesh,7268513,5506058,1762455,2021-09-01 18:13:32
6562,14,Jammu and Kashmir,8198306,6324321,1873985,2021-09-01 18:13:32
6563,15,Jharkhand,13159309,10497282,2662027,2021-09-01 18:13:32
6564,16,Karnataka,43638131,32959885,10678246,2021-09-01 18:13:32
6565,17,Kerala,29280981,21402786,7878195,2021-09-01 18:13:32
6566,18,Ladakh,298154,194086,104068,2021-09-01 18:13:32
6567,19,Lakshadweep,76994,52684,24310,2021-09-01 18:13:32
6568,20,Madhya Pradesh,47270653,38838050,8432603,2021-09-01 18:13:32
6569,21,Maharashtra,60070612,43788919,16281693,2021-09-01 18:13:32
6570,22,Manipur,1541293,1196203,345090,2021-09-01 18:13:32
6571,23,Meghalaya,1338779,1027650,311129,2021-09-01 18:13:32
6572,24,Mizoram,909049,670431,238618,2021-09-01 18:13:32
6573,25,Nagaland,862288,656136,206152,2021-09-01 18:13:32
6574,26,Odisha,22599573,17080285,5519288,2021-09-01 18:13:32
6575,27,Puducherry,829623,641827,187796,2021-09-01 18:13:32
6576,28,Punjab,13763838,10455875,3307963,2021-09-01 18:13:32
6577,29,Rajasthan,45453513,34364525,11088988,2021-09-01 18:13:32
6578,30,Sikkim,674768,506495,168273,2021-09-01 18:13:32
6579,31,Tamil Nadu,33143030,26535845,6607185,2021-09-01 18:13:32
6580,32,Telangana,18064792,13406780,4658012,2021-09-01 18:13:32
6581,33,Tripura,3349995,2461354,888641,2021-09-01 18:13:32
6582,34,Uttar Pradesh,74154285,62275191,11879094,2021-09-01 18:13:32
6583,35,Uttarakhand,8599855,6545641,2054214,2021-09-01 18:13:32
6584,36,West Bengal,41608366,29899502,11708864,2021-09-01 18:13:32
6585,37,Daman and Diu,333441,254175,79266,2021-09-01 18:13:32
6586,1,Andaman and Nicobar Islands,367185,260196,106989,2021-09-02 18:22:15
6587,2,Andhra Pradesh,31035313,22279070,8756243,2021-09-02 18:22:15
6588,3,Arunachal Pradesh,979526,729359,250167,2021-09-02 18:22:15
6589,4,Assam,17897839,14691761,3206078,2021-09-02 18:22:15
6590,5,Bihar,38652124,32236696,6415428,2021-09-02 18:22:15
6591,6,Chandigarh,1131769,815595,316174,2021-09-02 18:22:15
6592,7,Chhattisgarh,13550039,10192819,3357220,2021-09-02 18:22:15
6593,8,Dadra and Nagar Haveli,431521,364786,66735,2021-09-02 18:22:15
6594,9,Delhi,13785465,9844043,3941422,2021-09-02 18:22:15
6595,10,Goa,1602579,1170547,432032,2021-09-02 18:22:15
6596,11,Gujarat,47823820,35581963,12241857,2021-09-02 18:22:15
6597,12,Haryana,16701245,12473957,4227288,2021-09-02 18:22:15
6598,13,Himachal Pradesh,7293022,5517164,1775858,2021-09-02 18:22:15
6599,14,Jammu and Kashmir,8260827,6363243,1897584,2021-09-02 18:22:15
6600,15,Jharkhand,13313997,10613940,2700057,2021-09-02 18:22:15
6601,16,Karnataka,44039006,33228270,10810736,2021-09-02 18:22:15
6602,17,Kerala,29423239,21489682,7933557,2021-09-02 18:22:15
6603,18,Ladakh,301052,194482,106570,2021-09-02 18:22:15
6604,19,Lakshadweep,77673,52734,24939,2021-09-02 18:22:15
6605,20,Madhya Pradesh,47821557,39213968,8607589,2021-09-02 18:22:15
6606,21,Maharashtra,60770790,44274588,16496202,2021-09-02 18:22:15
6607,22,Manipur,1546765,1197186,349579,2021-09-02 18:22:15
6608,23,Meghalaya,1343411,1030061,313350,2021-09-02 18:22:15
6609,24,Mizoram,912449,671357,241092,2021-09-02 18:22:15
6610,25,Nagaland,866451,657003,209448,2021-09-02 18:22:15
6611,26,Odisha,22909943,17297046,5612897,2021-09-02 18:22:15
6612,27,Puducherry,833464,643568,189896,2021-09-02 18:22:15
6613,28,Punjab,14093740,10707157,3386583,2021-09-02 18:22:15
6614,29,Rajasthan,45743670,34554568,11189102,2021-09-02 18:22:15
6615,30,Sikkim,678661,506887,171774,2021-09-02 18:22:15
6616,31,Tamil Nadu,33639238,26939571,6699667,2021-09-02 18:22:15
6617,32,Telangana,18252424,13526094,4726330,2021-09-02 18:22:15
6618,33,Tripura,3355708,2462670,893038,2021-09-02 18:22:15
6619,34,Uttar Pradesh,75802660,63675379,12127281,2021-09-02 18:22:15
6620,35,Uttarakhand,8687596,6605623,2081973,2021-09-02 18:22:15
